id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22920717,"Yellow Submarine House, Room#1",64186987,Mick,,Santa Cristina d'Aro,41.79911,3.01052,Private room,50,2,5,2019-08-27,2.42,3,365
22921249,New & modern apartment close to the beach+WI-FI,169704219,Olga,,Calonge,41.85066,3.10736,Entire home/apt,200,7,3,2019-08-31,0.21,1,233
22921689,3 Bedroom detached villa with garden pool and WiFi,169709236,Araceli,,Begur,41.94392,3.19451,Entire home/apt,190,7,0,,,1,0
22921757,App. for 1-4 pers. with terrasse. 75m to the beach,1719642,Carles,,Roses,42.25835,3.18151,Entire home/apt,37,1,18,2019-07-31,0.90,13,136
22922516,307 Apartment to rent with a terrace and a communal pool,30469414,Blauhouse,,Llançà,42.36175,3.15983,Entire home/apt,65,1,2,2019-08-24,0.82,79,0
22923645,Habitación en Golf Torremirona,169730265,Nelly,,Navata,42.23422,2.86545,Private room,33,1,26,2019-09-14,1.29,1,238
22925812,F2 4 PERS VUE LATÉRALE MER ( POSS PARK EN +),24626866,Celine,,Lloret de Mar,41.69838,2.8456,Entire home/apt,60,2,13,2019-08-30,0.89,12,304
22931232,Village house in the historic centre of Begur,66690256,"Gestió Immobiliària Begur, S.L",,Begur,41.95571,3.21038,Entire home/apt,307,4,3,2019-07-30,0.21,24,195
22931607,Centric Village house with private pool,66690256,"Gestió Immobiliària Begur, S.L",,Begur,41.95638,3.20588,Entire home/apt,307,6,0,,,24,64
22932474,151 Apartment to rent sea views with a terrace,30469414,Blauhouse,,Llançà,42.36211,3.16108,Entire home/apt,77,1,3,2019-08-17,0.20,79,0
22932488,Rustic Fluvià - casa con piscina comunitaria Rust,86307032,Joan Marc,,Torroella de Fluvià,42.17452,3.04683,Entire home/apt,115,1,0,,,48,0
22932563,Acogedor apartamento en Blanes (Costa Brava),57236827,Sandrine Y Jairo,,Blanes,41.66826,2.78454,Entire home/apt,115,7,12,2019-08-31,0.66,1,180
22934275,Turo. Apartamento solo para FAMILIAS,167328746,Maxim,,Lloret de Mar,41.69719,2.82481,Entire home/apt,105,14,0,,,21,358
22934690,PIVERD GOLF 56,95415596,Ceigrup,,Pals,41.99726,3.18961,Entire home/apt,114,1,1,2018-09-03,0.08,514,184
22934691,PIVERD GOLF 62,95415596,Ceigrup,,Pals,41.9968,3.19079,Entire home/apt,127,1,0,,,514,216
22934729,Fantastico Estudio vista panoramica toda la playa,17227273,Marta,,Castell-Platja d'Aro,41.80747,3.06619,Entire home/apt,300,100,1,2018-06-05,0.06,1,0
22935552,PIVERD GOLF 64,95415596,Ceigrup,,Pals,41.99712,3.18998,Entire home/apt,127,1,0,,,514,216
22935553,PIVERD GOLF 66,95415596,Ceigrup,,Pals,41.99597,3.19014,Entire home/apt,127,1,0,,,514,216
22936160,Villa Douce Escale: Un mini trip ou les vacances !,31493512,Antoine,,L'Escala,42.11843,3.13749,Entire home/apt,100,3,0,,,2,365
22939348,CASA A 2 MINUTOS DE LA PLAYA,69670399,IES Barcelona 2040 SL,,Lloret de Mar,41.70091,2.8504,Entire home/apt,32,2,18,2019-09-08,0.99,2,336
22943346,MOLI BLAU 211 - Alto Standing- playa y piscina,62285150,Frederique,,Roses,42.24586,3.19805,Entire home/apt,90,7,2,2019-08-26,0.38,5,95
22947704,Apartamento Laura Mar Superior,157647999,Home Fosca,,Palamós,41.85986,3.14464,Entire home/apt,100,2,0,,,5,0
22948653,Apartment in the old town just 40m from the beach,53047306,Silvia & Kim,,L'Escala,42.12444,3.13461,Entire home/apt,50,2,0,,,2,147
22951806,APARTAMENTO MIRADOR DEL PUIGMAL,170024337,Gemma,,Puigcerdà,42.43422,1.93198,Entire home/apt,83,1,14,2019-08-18,0.71,1,158
22953584,Villa con magnificas vistas al mar !,54816617,Anton,,Castell-Platja d'Aro,41.83092,3.03003,Entire home/apt,450,28,0,,,1,365
22954764,Blanes appartement (4) centrum vlakbij strand,31462209,Marcel,,Blanes,41.67209,2.7907,Entire home/apt,57,1,33,2019-09-25,1.66,9,15
22955480,Confortable y cálida casa rústica en l’Empordà,170059038,Pere,,Vilamacolum,42.19725,3.05821,Entire home/apt,160,2,38,2019-09-22,2.10,1,98
22956619,Begur Detached villa & large south facing garden,126498595,Mark,,Begur,41.94483,3.198,Entire home/apt,112,3,4,2019-08-24,0.30,1,0
22957059,Blanes centrum zeezicht appartement 1,31462209,Marcel,,Blanes,41.67613,2.79645,Entire home/apt,41,1,36,2019-09-28,2.08,9,171
22957620,Blanes centrum zeezicht appartement 2,31462209,Marcel,,Blanes,41.67547,2.79597,Entire home/apt,31,1,35,2019-09-28,1.82,9,124
22959866,Gemütliches Studio 1. Strandlinie/ Studio comodo,122780125,Jessica De La Vacaciones,,Castelló d'Empúries,42.24133,3.12776,Entire home/apt,35,3,14,2019-09-15,0.81,1,317
22961030,HOUSE AND GARDEN  5 MIN TO BEACH - COMFORT & RELAX,170133483,Silvia,,Sant Feliu de Guíxols,41.7834,3.03237,Entire home/apt,110,4,17,2019-09-17,1.00,1,320
22963627,ALOJAMIENTO EN EL CORAZÓN DE LA ZONA VOLCÁNICA.,23745569,Teresa,,Olot,42.16522,2.53904,Entire home/apt,100,1,12,2019-09-08,1.25,3,347
22970203,Casa familiar con vistas al mar,108871352,Meritxell,,Tossa de Mar,41.71078,2.89181,Entire home/apt,120,6,5,2019-08-24,2.05,1,272
22971259,Ático con GRAN terraza! En centro y playa.,162797555,Deborah,,Roses,42.26246,3.18051,Entire home/apt,55,1,112,2019-09-15,5.62,2,94
22975507,Renovated modern 16thC.  Mas in mountains near sea,122876020,Ingrid,,Darnius,42.39199,2.80782,Entire home/apt,300,2,3,2019-06-24,0.22,1,365
22980369,Apartamento con piscina Sa Blanes,20186517,Omar,,Blanes,41.6687,2.7772,Entire home/apt,42,2,7,2018-08-23,0.35,1,239
22983804,"The fisherman’s house
PIVERD DEL GOLF
Pals Playa",170419342,"Marc Y Mayte , Pals Playa",,Pals,41.99389,3.19451,Entire home/apt,120,1,3,2018-08-25,0.16,1,363
22991178,Villa with private pool and great view !,78899621,Lodewijk,,Lloret de Mar,41.71665,2.87203,Entire home/apt,150,4,9,2019-08-17,0.56,1,25
22991981,"ANNA MARIA APARTMENT, COMMUNITY SWIMMING POOL AND TENNIS",127955218,Ana,,Castell-Platja d'Aro,41.81751,3.05578,Entire home/apt,70,1,2,2018-07-31,0.13,86,0
22993037,Apartamento luminoso Tossa de Mar,170529843,Roser,,Tossa de Mar,41.72507,2.92525,Entire home/apt,200,6,0,,,1,364
22993151,050 Apartment to rent sea views with terrace quiet area,30469414,Blauhouse,,Llançà,42.38512,3.15333,Entire home/apt,75,1,0,,,79,43
22995852,City center apartment,147813194,Vilchelma,,Lloret de Mar,41.69958,2.829,Entire home/apt,145,1,7,2019-09-07,2.23,1,272
22996817,Acogedor apartamento familiar con playa y piscina,33056018,Marc,,Torroella de Montgrí,42.05234,3.19585,Entire home/apt,140,6,1,2018-08-25,0.07,1,0
22996965,Nice apt with pool access & terrace,159581840,"Loic, Estelle & Co",,Roses,42.2674,3.14594,Entire home/apt,71,5,0,,,64,363
22998431,"020 Villa with terrace, pool and sea views",30469414,Blauhouse,,Llançà,42.3851,3.15473,Entire home/apt,225,1,0,,,79,0
23004771,Apartamento en Platja del Raco con vistas al mar,4276840,María,,Begur,41.98063,3.20614,Entire home/apt,160,5,5,2019-09-20,0.36,1,265
